result,match_id,date,round,season_stage,away_result,home_result,away_team,home_team,goals_per_kick_away,goals_per_kick_home,m_per_run_away,m_per_run_home,tb_per_run_away,tb_per_run_home,lb_per_run_away,lb_per_run_home,offs_per_run_away,offs_per_run_home,ta_per_touch_away,ta_per_touch_home,lba_per_touch_away,lba_per_touch_home,kick_per_touch_away,kick_per_touch_home,pass_per_touch_away,pass_per_touch_home,km_per_kick_away,km_per_kick_home,tries_per_game_away,tries_per_game_home,err_per_touch_away,err_per_touch_home,points_per_game_away,points_per_game_home,tackles_time_away,tackles_time_home,saves_per_game_away,saves_per_game_home,miss_per_t_away,miss_per_t_home,pen_per_t_away,pen_per_t_home,ineff_per_t_away,ineff_per_t_home,score_away,score_home,completion_rate_percentage_away,completion_rate_percentage_home,possession_percentage_away,possession_percentage_home,time_in_own_half_away,time_in_own_half_home,time_in_opp_half_away,time_in_opp_half_home,time_in_own20_away,time_in_own20_home,time_in_opp20_away,time_in_opp20_home,set_restarts_away,set_restarts_home,goal_line_dropouts_away,goal_line_dropouts_home,days_rest_away,days_rest_home,ladder_points_away,ladder_points_home,ladder_points_for_away,ladder_points_for_home,ladder_points_against_away,ladder_points_against_home,ladder_points_diff_away,ladder_points_diff_home,ladder_position_away,ladder_position_home,elo_away,elo_home,shortelo_away,shortelo_home,longelo_away,longelo_home,goals_per_kick_diff,m_per_run_diff,tb_per_run_diff,lb_per_run_diff,offs_per_run_diff,ta_per_touch_diff,lba_per_touch_diff,kick_per_touch_diff,pass_per_touch_diff,km_per_kick_diff,tries_per_game_diff,err_per_touch_diff,points_per_game_diff,tackles_time_diff,saves_per_game_diff,miss_per_t_diff,pen_per_t_diff,ineff_per_t_diff,score_diff,completion_rate_percentage_diff,possession_percentage_diff,time_in_own_half_diff,time_in_opp_half_diff,time_in_own20_diff,time_in_opp20_diff,set_restarts_diff,goal_line_dropouts_diff,days_rest_diff,ladder_points_diff,ladder_points_for_diff,ladder_points_against_diff,ladder_points_diff_diff,ladder_position_diff,elo_diff,shortelo_diff,longelo_diff,prhome,shortprhome,longprhome
H,127550704,2025-04-19T07:30:00Z,7,Early,18,20,Broncos,Warriors,0.0752826083344596,0.042455486763016255,8.446273906658664,7.728725965093285,0.2002995696304306,0.16633726706426508,0.034155682641312635,0.02849546809414945,0.05368760950920484,0.03781591465263785,0.007251522690522927,0.0046519434544089085,0.0075157553530834365,0.007574762024844108,0.039259220671332556,0.022279378953824085,0.3337597385765566,0.2796068945570098,8.479984081575886,4.6901017571282555,0.2437616168076437,0.16088675056185686,0.034600644615115465,0.028615412614494865,1.5607526339386428,0.9435458866361663,29.353834911665615,27.55508539176386,0.024355683607437555,0.024231660346885127,0,0,0,0.01412171357208584,0,0,24.815353744205837,21.21852451922206,77.91461103364925,79.42590131533665,48.96145147764236,51.31089227922907,1182.3074812452783,1135.1000587476508,1103.0556014401818,1280.8339300926766,1351.7788666177441,1079.1793032991302,1199.6765044431852,1349.5664328226214,3.1044503819394267,2.6105994133088295,1.259111443834911,0.9384897049639771,7.895833333333333,6.145833333333333,8,8,180,98,124,118,56,-20,3,6,1528.743775446371,1468.6283477225718,1518.2267170784285,1459.3613889497865,1516.76790764816,1479.2204772251018,-0.032827121571443345,-0.7175479415653792,-0.03396230256616553,-0.005660214547163183,-0.01587169485656699,-0.0025995792361140184,5.900667176067173e-5,-0.016979841717508472,-0.054152844019546786,-3.78988232444763,-0.08287486624578683,-0.005985232000620601,-0.6172067473024765,-1.7987495199017545,-1.2402326055242774e-4,0,0,0,-3.596829224983775,1.511290281687394,2.3494408015867094,-47.207422497627476,177.7783286524948,-272.59956331861395,149.88992837943624,-0.4938509686305972,-0.3206217388709338,-1.75,0,-82,-6,-76,3,-60.11542772379926,-58.86532812864198,-37.54743042305813,0.4143400738319028,0.41608737865319795,0.4461742875273566
A,127550705,2025-04-19T09:35:00Z,7,Early,40,12,Panthers,Roosters,0.06991004277577047,0.01646540981414895,8.04400995804093,8.210943421861753,0.149750143998037,0.1941121563665198,0.027473796964923136,0.025579204822394674,0.048780268227339,0.03356773541482149,0.008156245056052197,0.011188618528955876,0.010367194274807978,0.010302763928676144,0.028839457126120734,0.021179068303412176,0.2998808809230883,0.30414131424324253,5.608570119286444,4.496333924468175,0.21470002033216826,0.21871400093653023,0.03632551366985001,0.042787252669783706,1.4851948051829642,0.9850882295722011,30.947253103446062,28.95978827014023,0.03825907703215466,0.0316673601351343,0,0,0.02075059513508434,0,0,0,23.931426382021947,25.134079671025376,78.45980432722189,74.41075629197081,50.35763775024128,48.32879310329149,1144.506414863652,1201.3383266434575,1262.2450990555205,1179.030122477282,1000.9685968448358,1229.3233167509852,1412.2645653002812,1222.7864235021989,2.4445489408473735,2.2323291076595497,0.7939037164207061,1.2503092948389638,8.989583333333334,7.982638888888889,2,4,132,110,170,162,-38,-52,16,15,1669.2626102178467,1569.706141786114,1668.445745214011,1579.1084622660253,1622.0672997893146,1550.310970912458,-0.05344463296162152,0.16693346382082375,0.044362012368482806,-0.0018945921425284618,-0.015212532812517512,0.0030323734729036794,-6.4430346131834e-5,-0.007660388822708558,0.004260433320154244,-1.1122361948182693,0.0040139806043619775,0.006461738999933693,-0.5001065756107631,-1.9874648333058325,-0.006591716897020365,0,0,0,1.202653289003429,-4.049048035251076,-2.0288446469497927,56.83191177980552,-83.21497657823852,228.3547199061494,-189.47814179808233,-0.21221983318782378,0.4564055784182577,-1.0069444444444446,2,-22,-8,-14,-1,-99.55646843173281,-89.33728294798561,-71.75632887685651,0.3605234148683112,0.37419383596189487,0.39817798706915797
A,127550706,2025-04-20T04:00:00Z,7,Early,30,20,Raiders,Titans,0.04166274858450847,0.007643856737552646,8.636770683179407,8.483780019265033,0.19817977244136356,0.15218428491862143,0.029365819072325636,0.01895763589181034,0.059491484638707265,0,0.006651514763608087,0.006584244663950318,0.007152743183310989,0.008869506358443984,0.024320980116371092,0.0234236157665924,0.3119345731001925,0.26435420379078767,4.550029183016437,4.126374867371175,0.257812564728052,0.1530970581852358,0.030889918559902488,0.03514122880749106,1.4022772463821478,0.6419349547276325,34.18344239121909,30.46520598161641,0.04172023397079054,0.035059172823325414,0,0,0.015262064207603274,0.01611306897989572,0.048767051155593155,0,22.350092779425488,20.602007776478818,78.40586891424368,79.3461896836,48.64370658348445,50.469099257315,1198.7539523567602,1189.9684009678408,1132.8085545331287,1178.8727424300298,1296.3503682173316,1360.1113141593082,1212.0313033752075,1095.1677056942774,3.3794886153781447,2.744424361600018,1.0700614140942395,1.2486472991570683,7.767361111111111,8.833333333333334,8,6,168,106,132,132,36,-26,4,11,1529.8292643966595,1378.4314898169202,1527.9113369941838,1386.7767875700936,1544.8185151313924,1379.1123141676742,-0.03401889184695582,-0.15299066391437321,-0.04599548752274213,-0.010408183180515295,0,-6.727009965776937e-5,0.0017167631751329945,-8.973643497786933e-4,-0.047580369309404846,-0.4236543156452619,-0.10471550654281617,0.004251310247588569,-0.7603422916545153,-3.718236409602678,-0.006661061147465126,0,8.510047722924477e-4,0,-1.7480850029466701,0.9403207693563189,1.8253926738305495,-8.78555138891943,46.0641878969011,63.760945941976615,-116.86359768093007,-0.6350642537781268,0.1785858850628288,1.0659722222222232,-2,-62,0,-62,7,-151.39777457973923,-141.1345494240902,-165.70620096371817,0.29493902525459376,0.3073716900421026,0.2781048772020107
A,127550707,2025-04-20T06:05:00Z,7,Early,34,14,Sharks,Knights,0.05305241303526897,0.037289092885604544,7.710865397988328,8.225657994287495,0.1416872150234166,0.21470649801634578,0.02254159011559767,0.018688626326394404,0,0,0.007211270982950217,0.005258906010272955,0.008806394689879973,0.006993674840212975,0.027109658290673105,0.022332290066326067,0.2771159985876138,0.2957206685670065,5.823293737459446,5.513156204383083,0.2295056726226213,0.17809044870515156,0.03530417324663195,0.04164944304953883,1.4105481763305323,0.985655565846845,28.30746665658033,30.438185664785326,0.027082246571209195,0.0494689996912485,0,0,0.021216589496310737,0,0,0,24.20322878357974,17.99591777080513,76.66183009203894,76.70923403626456,50.214202804466495,47.79840794626293,1160.2418933174708,1240.5319833998392,1176.8179893388663,1183.751788788953,1212.8838711812584,1283.82230212176,1277.0144498806187,1129.1858878576516,2.194535010946304,2.4257835566604715,1.4591699518584973,1.4306726094039617,8.04513888888889,7,6,6,135,46,114,86,21,-40,9,12,1563.2361832418542,1457.428730629045,1552.3955443512,1455.3293584821376,1569.3665435016392,1446.293070640889,-0.015763320149664424,0.5147925962991673,0.07301928299292917,-0.003852963789203266,0,-0.0019523649726772624,-0.0018127198496669982,-0.004777368224347038,0.018604669979392696,-0.3101375330763627,-0.05141522391746975,0.0063452698029068805,-0.4248926104836873,2.130719008204995,0.022386753120039307,0,0,0,-6.2073110127746105,0.04740394422562133,-2.4157948582035687,80.29009008236835,6.933799450086781,70.93843094050158,-147.82856202296716,0.23124854571416753,-0.028497342454535612,-1.0451388888888893,0,-89,-28,-61,3,-105.80745261280913,-97.06618586906234,-123.07347286075014,0.3522698535219556,0.3638349106456963,0.32993747549390723
A,127550708,2025-04-21T06:00:00Z,7,Early,38,22,Eels,Tigers,0.04662438503146731,0.060595863109933666,7.892285210552347,8.200107462459924,0.14556748227151503,0.1685011348524395,0.025742413604193513,0.02560864592601761,0.047376147656665715,0.04948214941294398,0.005245984390661174,0.005681447232060428,0.0063140763460757775,0.006750494743631058,0.028716800574927145,0.022348195784738973,0.2582672205111035,0.3366600149549681,9.611351611447036,6.674171379452292,0.18570924499048772,0.24185118054373428,0.04903213185443693,0.02711130230674637,1.1134679625081916,1.3465912959038846,26.183503660062012,26.729569793795058,0.027774779741660937,0.04982027823197129,0,0,0.016781719203082645,0.022689293513883286,0,0.05292545579892661,21.643644172238112,20.73915816994878,75.2013788103541,77.28418603749364,50.18120200400283,49.37345261504579,1104.601921611053,1177.947473458037,1189.1857566767874,1109.5397616695377,1255.8834574978055,1369.140466552043,1274.196451188751,1167.0936354898195,2.706234914436531,2.9110793334404335,0.7964145405292988,1.4853101289539468,8.850694444444445,7.996527777777778,2,0,79,0,202,0,-123,0,17,0,1418.9854409077495,1314.9274304981197,1477.9901389570527,1343.0891117016008,1371.0472772110998,1326.984949840768,0.013971478078466354,0.3078222519075764,0.022933652580924474,-1.3376767817590424e-4,0.0021060017562782654,4.3546284139925426e-4,4.364183975552804e-4,-0.006368604790188172,0.0783927944438646,-2.937180231994744,0.056141935553246564,-0.02192082954769056,0.23312333339569302,0.5460661337330457,0.022045498490310355,0,0.005907574310800641,0,-0.9044860022893317,2.08280722713954,-0.8077493889570349,73.34555184698388,-79.64599500724967,113.25700905423764,-107.10281569893164,0.20484441900390227,0.6888955884246479,-0.854166666666667,0,0,0,0,0,-104.05801040962979,-134.90102725545194,-44.062327370331786,0.3545711247320876,0.3150633255170457,0.43692700092405073
H,127550801,2025-04-24T09:50:00Z,8,Early,18,42,Bulldogs,Broncos,0.061021936756236295,0.05740315335230868,8.408036253982223,8.189519198975301,0.15454071179761397,0.19156562074552094,0.026341919726898522,0.033695765805863434,0,0.05536088805244988,0.00833750870560638,0.005988935815236612,0.010835520124022415,0.005070075004504114,0.02904979870051416,0.03272187409223828,0.33541720255008,0.30548875577524864,7.707560733875559,6.4968845831014015,0.24087655957563192,0.20605457455186912,0.030572863781469936,0.03243542973395795,1.485953929114056,1.3008677889181486,31.535542475089237,30.580183261458558,0.029329319633807603,0.03065960569915505,0,0,0,0,0,0,22.943060037808177,24.406432519553487,77.8927248836061,77.9197343716303,50.11852019152982,48.903764388983824,1197.2119893491792,1179.8890323705614,1204.006714887156,1094.232265353771,1081.1978536759873,1376.2721346206795,1347.0151472011228,1193.695914176594,2.4385357066514306,3.2181833590230613,1.1065825432888063,1.2435647572048163,6.15625,5.097222222222222,14,8,156,198,58,144,98,54,1,5,1510.9102558758239,1515.2735971445047,1442.6323183719157,1512.3875908649604,1585.0838879611763,1494.6148791492542,-0.003618783403927614,-0.21851705500692198,0.03702490894790697,0.007353846078964912,0,-0.0023485728903697677,-0.005765445119518301,0.0036720753917241188,-0.029928446774831363,-1.210676150774158,-0.0348219850237628,0.0018625659524880156,-0.1850861401959074,-0.955359213630679,0.0013302860653474462,0,0,0,1.46337248174531,0.02700948802419134,-1.2147558025459944,-17.322956978617867,-109.774449533385,295.0742809446922,-153.31923302452878,0.7796476523716307,0.13698221391600995,-1.0590277777777777,-6,42,86,-44,4,4.36334126868087,69.75527249304469,-90.4690088119221,0.5062790227426052,0.599058476403991,0.3726695162351459
H,127550802,2025-04-25T06:00:00Z,8,Early,18,46,Dragons,Roosters,0.0758032893078341,0.020378595330616856,8.248024628631411,7.788368151472853,0.15591251892523836,0.17922690940185212,0.025071541892463897,0.023789578628852077,0.05849058870073433,0.041396023999754866,0.006974391298870511,0.011490987794763208,0.01084430462199075,0.011740615348850222,0.020885542198662482,0.008669808970627323,0.369691796480532,0.2664358468765312,5.278592262736467,2.485923568831363,0.199666450693448,0.20626323400440846,0.023042825519181957,0.030751764242913315,1.4931224684432978,0.9359469020269536,30.77761236801825,28.393800837911126,0.04143471811777668,0.02863715427097787,0,0,0,0,0,0,21.862098766522926,24.346034890763853,75.51896535233773,74.50611091445256,49.24565322550832,48.189065517094,1196.4818340088968,1197.95802704485,1146.21487662813,1182.3883151286452,1323.1632985434865,1247.7239177459262,1160.6776495500023,1203.119238092067,2.97971992911152,2.1583893611999767,1.5322256363670517,1.355290737148626,7.840277777777778,5.850694444444445,8,4,138,122,118,202,20,-80,7,16,1420.9478937935692,1561.4141032441428,1425.1285853057818,1575.3665239064064,1435.7854981907803,1534.3838514296917,-0.05542469397721725,-0.45965647715855784,0.023314390476613767,-0.0012819632636118204,-0.01709456470097946,0.004516596495892697,8.963107268594728e-4,-0.01221573322803516,-0.10325594960400081,-2.792668693905104,0.0065967833109604745,0.007708938723731358,-0.5571755664163441,-2.383811530107124,-0.01279756384679881,0,0,0,2.483936124240927,-1.0128544378851672,-1.0565877084143196,1.4761930359532016,36.1734385005152,-75.43938079756026,42.441588542064665,-0.8213305679115432,-0.17693489921842565,-1.989583333333333,-4,-16,84,-100,9,140.46620945057361,150.2379386006246,98.59835323891139,0.691808640648289,0.7036706873783883,0.6382040650028956
H,127550803,2025-04-25T08:05:00Z,8,Early,12,26,Knights,Warriors,0.03582719483862657,0.05410586341959431,8.2392664178014,7.6684988723776115,0.16963534013237874,0.16883187026160212,0.020186218779278706,0.02699446755765543,0,0.03812751063724791,0.005281408857103638,0.0048848293458785205,0.007086714233182688,0.0074475997281152045,0.020809858800508015,0.023907827057400948,0.34202558479323286,0.2755225306324495,5.464434421825652,4.5451081105402915,0.1913702975238268,0.15483411251126739,0.03049813847433072,0.027571101405865443,1.0300079709638008,1.0270166961260354,31.980296619020592,26.979035297468222,0.043974852070309864,0.03175072506902179,0,0,0,0.016334110227615026,0,0,17.756162704556818,21.14541304806874,76.18667999408868,79.64034723641645,47.510503469487155,51.35223874247533,1228.7400643958488,1124.3540552227919,1185.6266814616158,1272.5038942871158,1307.2329639944544,1080.4285451011824,1114.1747345861925,1374.1924468532643,2.520236543260843,2.6339634485102996,1.3448322528397239,1.0021803226661385,5.083333333333333,6.024305555555555,6,10,60,118,120,136,-60,-18,14,4,1449.32652399804,1482.0985260244381,1451.6910093756808,1465.2005151632545,1433.0955716211326,1501.3735057240076,0.018278668580967737,-0.5707675454237879,-8.034698707766186e-4,0.006808248778376724,0,-3.9657951122511713e-4,3.6088549493251687e-4,0.0030979682568929336,-0.06650305416078334,-0.9193263112853609,-0.036536185012559425,-0.002927037068465279,-0.002991274837765401,-5.00126132155237,-0.012224127001288075,0,0,0,3.3892503435119217,3.453667242327768,3.841735272988174,-104.38600917305689,86.87721282550001,-226.804418893272,260.01771226707183,0.1137269052494565,-0.3426519301735853,0.9409722222222223,4,58,16,42,-10,32.77200202639801,13.509505787573744,68.27793410287495,0.5470233248092732,0.5194319494186004,0.5970141542891432
H,127550804,2025-04-25T10:10:00Z,8,Early,16,24,Rabbitohs,Storm,0.04289710876355435,0.07092949312990397,7.739851297490165,8.394462328081756,0.15485251161984978,0.17563395852605546,0.015253620710972114,0.037697324422295,0.039142249905693156,0.04896292071288025,0.005694506778398598,0.008256739679016257,0.007874806673057407,0.00870858187278227,0.033443864298429465,0.028313043591435716,0.2845244717291227,0.2717532814473818,7.618151921154072,6.366413635126189,0.16404831975935238,0.33316035688776013,0.025696578551846403,0.028914113233269253,1.0043262086924827,2.05419394531779,28.340803009552605,24.106221142761154,0.03960326251260968,0.0554760859720169,0,0,0,0,0,0.043141689607142736,19.536099961944963,30.70749810361049,77.43620358004434,76.40353302192982,51.06205575910994,51.995717920753634,1219.7964086358102,1126.437128802212,1142.0216104712358,1107.6856009880148,1356.8077658587165,1190.7907087998904,1097.136178413258,1392.3460924452988,2.5183715059452534,3.1348796814711877,1.0562966833194922,1.2867237913186158,7.170138888888889,7.006944444444445,8,10,117,206,153,136,-36,70,8,2,1471.8350657449,1688.8316539719442,1514.9007320085843,1671.7039139860192,1442.916946539125,1694.1411322772497,0.028032384366349625,0.6546110305915915,0.020781446906205675,0.02244370371132289,0.009820670807187092,0.002562232900617659,8.337751997248635e-4,-0.0051308207069937495,-0.012771190281740896,-1.2517382860278836,0.16911203712840775,0.0032175346814228498,1.0498677366253073,-4.234581866791451,0.015872823459407222,0,0,0,11.171398141665527,-1.0326705581145177,0.9336621616436958,-93.35927983359807,-34.336009483221005,-166.01705705882614,295.20991403204084,0.6165081755259343,0.23042710799912358,-0.16319444444444464,2,89,-17,106,-6,216.99658822704419,156.80318197743486,251.22418573812456,0.7771497039644616,0.7114900119393002,0.8094071614148016
H,127550805,2025-04-26T07:30:00Z,8,Early,18,50,Titans,Cowboys,0.008851891999966154,0.03622739225569476,8.554134237915244,8.989720619392092,0.15850477075042477,0.16773911967744445,0.025615243173797958,0.024200336246937636,0,0.03859324333818065,0.007501775211881854,0.006067675061056764,0.009653560720936332,0.0072499277993081585,0.02457670987258152,0.02601906474890968,0.2737739124730417,0.3413311041269819,4.490892449359417,5.5982667744892805,0.21571443382598413,0.17227714933537194,0.028249717710377743,0.03444247932965549,0.9039649873047578,0.9015789138832775,30.06930278440777,33.0963852085602,0.03693989725271631,0.04064827865711302,0,0,0.021587949980411986,0.018694368709639534,0,0,20.565887309890087,24.89408188731797,78.60541830258401,77.00020021752213,50.3209533018761,50.674780124262426,1183.7302969097705,1112.8768295226514,1187.4603778842281,1182.7347429009756,1358.7246353097496,1273.7755807164817,1093.5976433526207,1256.3796535586662,2.759758899904017,3.5136835699186517,1.2937284612076443,1.3642598667747283,6.145833333333333,14,6,6,126,116,162,158,-36,-42,13,13,1371.6478922360645,1560.113749536959,1383.7030706696726,1519.2268781302323,1367.9881190795938,1587.545639767675,0.02737550025572861,0.43558638147684725,0.009234348927019687,-0.0014149069268603216,0,-0.00143410015082509,-0.0024036329216281732,0.0014423548763281592,0.0675571916539402,1.1073743251298636,-0.04343728449061218,0.006192761619277745,-0.002386073421480339,3.027082424152429,0.0037083814043967073,0,-0.0028935812707724523,0,4.328194577427883,-1.6052180850618782,0.3538268223863241,-70.85346738711905,-4.725634983252576,-84.94905459326787,162.78201020604547,0.7539246700146349,0.07053140556708404,7.854166666666667,0,-10,-4,-6,0,188.4658573008944,135.52380746055974,219.55752068808124,0.7474195163349593,0.6857098008135804,0.7796923921281865
A,127550806,2025-04-26T09:35:00Z,8,Early,26,10,Eagles,Panthers,0.052302149024718324,0.0723821068758909,8.400072441485031,7.750382641456612,0.15338122021528358,0.14629914325846127,0.02458352645822034,0.023736923163462178,0.04300899817749421,0.044388557498941376,0.009852998507519736,0.007881811915992406,0.011835270420263765,0.010689649658920745,0.0223602476870913,0.028597485188813464,0.3394296663892009,0.2957831797482952,5.46868814947,5.444830697067166,0.24029470292110386,0.20964751877428647,0.02847244994067164,0.03450345518277169,1.4348466187594122,1.480734448853513,28.814326853378024,28.36746724980567,0.03343622245527514,0.03322752177692852,0,0,0,0.019183482912371954,0,0,25.575680769141723,24.89554079910063,77.70048807538674,78.55221606758857,51.42482575120317,50.5761794852268,1181.4323049070333,1149.936029971833,1152.8730511743518,1255.2103931121892,1259.535140529545,994.6104810341457,1238.0230764802884,1419.6886913822643,3.246546581461111,2.4778760043965313,1.101694404027214,0.8062694934354637,8.989583333333334,7,0,4,0,172,0,182,0,-10,0,15,1501.3454258778709,1677.5546487598178,1493.6383972880328,1672.1876835736298,1500.810415496334,1637.994419272081,0.02007995785117258,-0.649689800028419,-0.0070820769568223085,-8.466032947581636e-4,0.001379559321447163,-0.0019711865915273304,-0.0011456207613430198,0.0062372375017221635,-0.0436464866409057,-0.02385745240283388,-0.030647184146817386,0.006031005242100047,0.0458878300941008,-0.4468596035723529,-2.087006783466211e-4,0,0,0,-0.6801399700410933,0.8517279922018304,-0.8486462659763703,-31.49627493520029,102.33734193783744,-264.9246594953994,181.6656149019759,-0.7686705770645799,-0.29542491059175036,-1.989583333333334,0,0,0,0,0,176.20922288194697,178.54928628559696,137.184003775747,0.7338689911768991,0.7364915471938003,0.6877657526421264
